Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Martijn Kleijkers,NED,21,LP,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,2
Diogo Rêma Marques,POR,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.0,2
Nikola Mitrevski,MKD,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0,2
Henrik Møllgaard Jensen,DEN,21,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,0,122.0,2
Simon Möller,SWE,30,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.0,2
Mehdi Ben Romdhane,SUI,44,CB,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,18.0,2
Torbjørn Sittrup Bergerud,NOR,30,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,265.0,2
Petros Kandylas,GRE,24,CB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,56.0,2
Mads Mensah Larsen,DEN,22,CB,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,2,0,6,1,1,3,90.0,2
Nikolaos Liapis,GRE,8,LP,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,0,2,74.0,2
Admir Ahmetasevic,BIH,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,2
Joaquim Rebelo Vila Nova Nazaré,POR,55,RB,0,0,1,0,0,0,0,0,1,0,0,0,4,5,0,1,0,4,0,1,3,63.0,2
Ivar Stavast,NED,3,CB,0,0,5,3,0,0,1,1,0,0,1,1,2,4,0,0,0,8,0,0,7,138.0,2
Uros Borzas,SRB,13,LB,0,0,1,1,0,0,1,0,0,0,0,0,5,1,0,0,0,5,0,0,3,50.0,2
Tomas Mrkva,CZE,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148.0,2
Filip Ivic,CRO,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.0,2
Stefanos Michailidis,GRE,13,LP,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,71.0,2
Nemanja Grbovic,MNE,90,LP,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,67.0,2
Vasilije Kaludjerovic,MNE,17,LB,0,0,1,1,0,0,0,1,1,0,0,0,3,4,0,1,0,2,1,0,7,69.0,2
Bart Ravensbergen,NED,1,GK,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,345.0,2
Matic Suholeznik,SLO,95,LP,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,1,5,117.0,2
Lukáš Morkovský,CZE,39,CB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3.0,2
Joel Willecke,SUI,30,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,2
Zharko Peshevski,MKD,33,LP,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,68.0,2
Kauldi Odriozola Yeregui,ESP,62,RW,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.0,2
Justus Fischer,GER,14,LP,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,55.0,2
Iosif Andrei Buzle,ROU,35,LB,0,0,1,0,0,0,0,1,0,0,0,0,9,12,0,1,0,7,0,0,9,111.0,2
Risto Vujacic,MNE,26,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Dino Hamidovic,BIH,23,LB,0,0,0,1,0,0,1,0,0,0,0,0,3,10,0,3,0,4,0,0,2,64.0,2
László Bartucz,HUN,61,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,194.0,2
Pauli Jacobsen,FAR,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.0,2
Markus Mahr,AUT,6,LB,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,8,0,0,3,40.0,2
Björgvin Pall Gustavsson,ISL,1,GK,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,126.0,2
Rasmus Lauge Schmidt,DEN,11,CB,0,0,4,0,0,0,4,0,0,0,0,0,2,8,0,1,0,15,1,2,9,170.0,2
Alexandru Mihai Tarita,ROU,19,RW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,2
Mirko Herceg,BIH,5,LB,0,0,2,0,0,0,0,1,0,0,0,0,4,15,0,1,0,3,0,0,8,115.0,2
Gisli Thorgeir Kristjansson,ISL,10,CB,0,0,2,1,0,0,4,2,0,0,0,0,2,4,0,1,0,11,0,0,8,86.0,2
Domagoj Duvnjak,CRO,5,CB,0,0,0,1,0,0,0,0,0,0,1,1,7,3,0,1,0,2,0,1,5,86.0,2
Martin Galia,CZE,C,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2
Moritz Mittendorfer,AUT,34,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Gilberto Duarte,POR,5,LB,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,3,1,0,106.0,2
Michal Olejniczak,POL,5,CB,0,0,1,0,0,0,0,0,0,0,0,0,4,3,1,3,0,4,1,0,8,95.0,2
Gustavo Capdeville,POR,41,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,2
Marko Mitev,MKD,10,CB,2,0,2,0,0,0,6,1,0,0,0,0,1,0,0,0,0,7,0,0,6,98.0,2
Štepán Zeman,CZE,66,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,46.0,2
Arsenije Dragasevic,MNE,5,LB,0,0,2,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,39.0,2
Kristján Örn Kristjánsson,ISL,23,RB,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,5.0,2
Tobias Schjølberg Grøndahl,NOR,22,CB,4,3,2,2,1,0,1,0,0,0,0,0,7,2,0,0,0,10,0,0,5,72.0,2
Karl Wallinius,SWE,49,LB,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,2,0,1,0,1,4,51.0,2
Tomislav Jagurinovski,MKD,34,RB,0,0,1,1,0,0,1,0,2,0,1,1,2,3,0,0,0,10,2,0,11,112.0,2
Martin Velkovski,MKD,4,RB,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,6,66.0,2
Einar Þorsteinn Ólafsson,ISL,27,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,2
Óli Mittún,FAR,78,LB,0,0,1,2,0,0,4,3,0,0,0,0,2,4,0,0,0,9,0,0,1,87.0,2
Senjamin Buric,BIH,8,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2
Elias Kofler,AUT,66,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
George Lapiashvili,GEO,3,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0,2
Luka Knezevic,BIH,20,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,2
Uros Kojadinovic,SRB,15,RW,0,0,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,3,31.0,2
Michal Daszek,POL,3,RW,0,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,7,0,0,1,57.0,2
Matej Mandic,CRO,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130.0,2
Alexandre Cavalcanti,POR,24,LB,0,0,1,2,0,0,0,1,0,0,0,0,4,2,0,7,0,10,4,1,6,223.0,2
Mateusz Kosmala,POL,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2
Igor Gjorgiev,MKD,9,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Zuriko Simonia,GEO,94,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.0,2
Patrik Ligetvári,HUN,11,LB,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,0,1,5,1,142.0,2
Peter Sisko,SLO,58,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Andreas Nilsson,SWE,35,LP,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,30.0,2
Marko Panic,BIH,10,RB,4,3,0,1,0,0,1,0,0,0,0,0,8,15,0,0,0,6,1,0,4,125.0,2
Bence Krakovszki,HUN,10,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Petros Boukovinas,GRE,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,148.0,2
Pawel Paterek,POL,11,CB,0,0,1,1,0,0,0,1,0,0,0,0,2,1,0,0,0,4,1,0,2,43.0,2
Dimitrios Panagiotou,GRE,5,CB,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,0,0,5,0,0,4,59.0,2
Tomas Babak,CZE,19,CB,0,0,1,1,0,0,3,2,0,0,0,0,0,2,0,0,0,3,1,0,4,47.0,2
Miljan Vujovic,SLO,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Teimuraz Orjonikidze,GEO,14,LB,0,0,1,0,0,0,2,2,1,0,0,0,8,9,0,0,0,7,2,0,5,139.0,2
Mijajlo Marsenic,SRB,93,LP,0,0,4,4,0,0,1,0,0,0,0,0,0,0,1,5,0,4,1,1,1,104.0,2
Jakub Powarzynski,POL,15,CB,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,2
Vetle Eck Aga,NOR,3,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,87.0,2
Rói Ellefsen á Skipagøtu,FAR,75,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Henrik Jakobsen,NOR,9,LP,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,2
Dimitrios Tziras,GRE,21,RW,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60.0,2
Hans Aaron Mensing,DEN,29,LB,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,2,0,0,0,28.0,2
Nikolaos Passias,GRE,14,LB,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,0,3,0,0,1,73.0,2
Marko Milosavljevic,SRB,14,LB,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,5,1,0,3,62.0,2
Robert Nagy,ROU,11,LP,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32.0,2
Dan Emil Racotea,ROU,17,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,3,61.0,2
Kamil Syprzak,POL,21,LP,7,1,7,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,68.0,2
Matej Havran,CZE,28,CB,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,97.0,2
Abel Serdio Guntín,ESP,20,LP,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,59.0,2
Jakub Skrzyniarz,POL,50,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,2
Lukas Schweighofer,AUT,29,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,2
Liviu Emil Caba,ROU,21,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,19.0,2
Karl Konan,FRA,34,LP,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,3,8,0,139.0,2
Pauli Mittún,FAR,61,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Nemanja Belos,AUT,23,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2
Nebojsa Simic,MNE,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,138.0,2
Zurab Abramishvili,GEO,30,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.0,2
Emil Wernsdorf Madsen,DEN,45,RB,3,1,0,1,0,0,1,0,1,0,0,0,2,3,0,0,0,1,0,0,1,31.0,2
Sergey Hernandez Ferrer,ESP,61,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,2
Arnar Freyr Arnarsson,ISL,21,LP,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,95.0,2
Adrian Figueras Trejo,ESP,17,LP,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,42.0,2
Janus Dadi Smarason,ISL,3,CB,0,0,2,3,0,0,5,0,0,0,0,0,5,4,0,0,0,7,2,0,4,89.0,2
Marko Mamic,CRO,30,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,38.0,2
Edvin Omeragikj,MKD,2,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.0,2
Mateusz Kornecki,POL,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,2
Samir Benghanem,NED,13,LP,0,0,7,3,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,3,3,109.0,2
Niko Blaauw,NED,6,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2
Jonas Patzel,CZE,10,CB,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,17.0,2
Marin Šipic,CRO,53,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,34.0,2
Igor Mandic,BIH,26,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,2
Milos Bozovic,MNE,24,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2
Philipp Weber,GER,20,CB,1,1,1,0,0,0,2,3,0,0,0,0,4,2,0,0,0,6,0,0,3,45.0,2
Nicolas Raemy,SUI,15,RB,0,0,0,0,0,1,1,3,0,0,1,1,1,2,0,0,0,3,0,0,2,55.0,2
Andrei Valeriu Dragan,ROU,30,CB,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,4,0,0,2,34.0,2
Luka Peric,BIH,17,RW,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,83.0,2
Lazar Kukic,SRB,24,CB,0,0,2,3,0,0,6,1,0,0,0,0,4,2,0,0,0,6,2,0,8,83.0,2
Simon Hald Jensen,DEN,34,LP,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,2,175.0,2
Evangelos Arampatzis,GRE,38,RW,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,112.0,2
Angel Fernandez Perez,ESP,6,LW,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,88.0,2
Predrag Vejin,SRB,23,RB,0,0,0,3,0,0,1,2,0,1,0,0,2,1,0,1,0,0,0,1,0,63.0,2
Giorgi Areshidze,GEO,9,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2
Ivan Djonov,MKD,38,LB,0,0,1,0,2,0,3,1,0,0,0,0,0,2,0,1,0,4,0,0,4,77.0,2
Radojica Cepic,MNE,9,CB,0,0,2,1,0,0,1,2,0,0,0,0,0,1,0,2,0,2,2,0,5,110.0,2
Gabriel Setterblom,NOR,42,RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2
Piotr Jedraszczyk,POL,4,CB,0,0,2,2,0,0,5,0,0,0,0,0,1,1,0,0,0,6,0,0,2,51.0,2
Theodoros Boskos,GRE,6,LB,0,0,0,0,0,0,2,0,1,0,0,0,5,7,0,1,0,4,1,0,4,60.0,2
Gøran Søgard Johannessen,NOR,23,LB,0,0,5,3,0,0,3,0,1,0,0,0,4,3,0,1,0,6,0,0,6,113.0,2
Ilija Abutovic,SRB,11,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,26.0,2
Milos Orbovic,SRB,22,RB,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,2,0,0,2,53.0,2
Nils Lichtlein,GER,3,CB,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,25.0,2
Damian Przytula,POL,2,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,17.0,2
Marko Kizikj,MKD,20,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2
Lukas Zerbe,GER,17,RW,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,2
Martin Tomovski,MKD,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,2
Dominik Kuzmanovic,CRO,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,198.0,2
Erik Thorsteinsen Toft,NOR,13,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,12.0,2
Agustín Casado Marcelo,ESP,25,LB,0,0,0,1,0,0,3,0,0,0,2,0,3,2,0,0,0,6,0,0,9,82.0,2
Miriani Gavashelishvili,GEO,34,LB,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,5,2,1,6,105.0,2
Zoltan Szita,HUN,30,LB,0,0,2,0,1,0,1,0,2,0,0,0,5,8,0,1,0,7,3,0,7,222.0,2
Adin Faljic,BIH,15,LP,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,107.0,2
Kent Robin Tønnesen,NOR,15,RB,0,0,1,1,0,0,1,0,0,0,0,0,4,3,0,2,0,3,0,2,4,79.0,2
Nikola Matovic,MNE,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,2
Robin Schoenaker,NED,7,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,1,4,0,220.0,2
Stanislav Kasparek,CZE,17,RB,0,0,1,0,0,0,1,1,0,0,0,0,6,8,0,3,0,1,0,0,1,53.0,2
Panagiotis Papantonopoulos,GRE,40,GK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.0,2
Christian O'Sullivan,NOR,24,CB,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8,6,0,4,161.0,2
Bartlomiej Bis,POL,8,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,86.0,2
Amir Muhovic,BIH,80,LP,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,54.0,2
Dominik Solak,CZE,34,LB,0,1,0,1,0,0,0,1,0,1,0,0,4,2,1,2,0,1,1,0,1,74.0,2
Przemyslaw Urbaniak,POL,34,LW,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,70.0,2
Vuk Lazovic,MNE,8,LP,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,2,101.0,2
Nikola Markoski,MKD,17,LP,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,77.0,2
Janko Bozovic,AUT,7,RB,0,0,1,0,0,0,1,1,0,0,3,1,5,6,0,1,0,2,0,0,2,95.0,2
Milan Lazarevski,MKD,36,LP,0,0,5,3,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,68.0,2
Tadej Mazej,SLO,31,LW,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,2
Leonard Grazioli,SUI,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2
Irakli Gogoladze,GEO,15,RW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2
Simen Ulstad Lyse,NOR,43,LB,0,0,0,2,0,0,0,0,1,0,0,0,7,16,0,0,0,15,0,0,2,131.0,2
David Nikabadze,GEO,87,GK,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,50.0,2
Kristian Skinstad Sæverås,NOR,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,2
Sabin Constantina,ROU,22,LW,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36.0,2
Dejan Milosavljev,SRB,96,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.0,2
Charalampos Mallios,GRE,11,CB,3,1,1,1,0,0,0,1,0,0,0,0,4,6,0,0,0,3,0,0,2,44.0,2
Marius Sadoveac,ROU,18,RW,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,18.0,2
Szymon Sicko,POL,9,LB,1,0,8,1,0,0,1,0,0,0,0,0,9,10,0,0,0,8,2,0,6,104.0,2
Vanja Ilic,SRB,21,LW,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,54.0,2
Goncalo Vieira,POR,34,CB,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,2
Vladimir Cupara,SRB,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.0,2
Luka Maros,SUI,20,LB,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,38.0,2
Savvas Savvas,GRE,77,LB,0,2,0,4,0,0,0,0,1,0,0,0,7,8,0,0,0,3,0,0,6,94.0,2
Sander Andreassen Øverjordet,NOR,7,CB,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,17.0,2
Magnus Abelvik Rød,NOR,77,RB,0,0,4,0,0,0,3,0,0,0,1,1,0,3,0,0,0,3,0,0,3,56.0,2
Stefan Gabriel Cumpanici,ROU,10,CB,0,0,2,2,0,1,0,1,0,2,1,1,2,2,0,1,0,5,2,0,4,71.0,2
Nicolas Tournat,FRA,11,LP,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,60.0,2
Jakob Nigg,AUT,57,RW,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,38.0,2
Viktor Hallgrímsson,ISL,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,262.0,2
Branko Vujovic,MNE,11,RB,0,0,1,1,2,0,0,1,1,0,1,2,10,9,0,1,0,5,2,0,7,119.0,2
Jannik Kohlbacher,GER,80,LP,0,0,12,7,0,1,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1,160.0,2
David Späth,GER,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,2
