Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Khazein Rustamov,GEO,7,LW,0,0,1,0,1,2,0,0,2,1,1,1,0,0,0,0,0,0,2,0,1,147.0,3
Henrik Møllgaard Jensen,DEN,21,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,3,0,122.0,3
Simon Möller,SWE,30,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45.0,3
Mehdi Ben Romdhane,SUI,44,CB,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,18.0,3
Torbjørn Sittrup Bergerud,NOR,30,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,265.0,3
Petros Kandylas,GRE,24,CB,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,1,56.0,3
Mads Mensah Larsen,DEN,22,CB,0,0,3,1,0,0,1,0,0,0,0,0,0,3,0,2,0,6,1,1,3,90.0,3
Admir Ahmetasevic,BIH,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,3
Joaquim Rebelo Vila Nova Nazaré,POR,55,RB,0,0,1,0,0,0,0,0,1,0,0,0,4,5,0,1,0,4,0,1,3,63.0,3
Uros Borzas,SRB,13,LB,0,0,1,1,0,0,1,0,0,0,0,0,5,1,0,0,0,5,0,0,3,50.0,3
Tomas Mrkva,CZE,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148.0,3
Filip Ivic,CRO,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.0,3
Mikolaj Czaplinski,POL,44,RW,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,3,92.0,3
Stefanos Michailidis,GRE,13,LP,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,71.0,3
Bart Ravensbergen,NED,1,GK,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,0,0,0,345.0,3
Lukáš Morkovský,CZE,39,CB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,3.0,3
Joel Willecke,SUI,30,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3
Kauldi Odriozola Yeregui,ESP,62,RW,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,31.0,3
Justus Fischer,GER,14,LP,0,0,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,2,0,55.0,3
Risto Vujacic,MNE,26,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Dino Hamidovic,BIH,23,LB,0,0,0,1,0,0,1,0,0,0,0,0,3,10,0,3,0,4,0,0,2,64.0,3
László Bartucz,HUN,61,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,194.0,3
Pauli Jacobsen,FAR,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,82.0,3
Björgvin Pall Gustavsson,ISL,1,GK,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,126.0,3
Alexandru Mihai Tarita,ROU,19,RW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22.0,3
Martin Galia,CZE,C,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,3
Moritz Mittendorfer,AUT,34,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Gilberto Duarte,POR,5,LB,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,4,3,1,0,106.0,3
Gustavo Capdeville,POR,41,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.0,3
Gabriel Cristian Ilie,ROU,3,LB,0,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,51.0,3
Štepán Zeman,CZE,66,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,46.0,3
Arsenije Dragasevic,MNE,5,LB,0,0,2,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,1,1,1,39.0,3
Karl Wallinius,SWE,49,LB,0,0,0,0,0,0,0,1,0,0,0,0,4,3,0,2,0,1,0,1,4,51.0,3
Einar Þorsteinn Ólafsson,ISL,27,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,3
Senjamin Buric,BIH,8,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3
Elias Kofler,AUT,66,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
George Lapiashvili,GEO,3,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29.0,3
Luka Knezevic,BIH,20,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3
Michal Daszek,POL,3,RW,0,0,0,2,0,0,1,0,0,0,0,0,3,2,0,0,0,7,0,0,1,57.0,3
Matej Mandic,CRO,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,130.0,3
Mateusz Kosmala,POL,22,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3
Igor Gjorgiev,MKD,9,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Zuriko Simonia,GEO,94,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.0,3
Peter Sisko,SLO,58,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Andreas Nilsson,SWE,35,LP,0,0,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,30.0,3
Bence Krakovszki,HUN,10,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Petros Boukovinas,GRE,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,148.0,3
Miljan Vujovic,SLO,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Valentin Porte,FRA,28,RW,0,0,0,3,4,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,153.0,3
Vetle Eck Aga,NOR,3,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,87.0,3
Rói Ellefsen á Skipagøtu,FAR,75,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Henrik Jakobsen,NOR,9,LP,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.0,3
Daniel Fernandez Jimenez,ESP,70,LW,0,0,0,0,4,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,80.0,3
Dimitrios Tziras,GRE,21,RW,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60.0,3
Hans Aaron Mensing,DEN,29,LB,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,2,0,0,0,28.0,3
Nikolaos Passias,GRE,14,LB,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,3,0,3,0,0,1,73.0,3
Robert Nagy,ROU,11,LP,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,32.0,3
Dan Emil Racotea,ROU,17,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4,0,3,61.0,3
Matej Havran,CZE,28,CB,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,1,0,97.0,3
Abel Serdio Guntín,ESP,20,LP,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,59.0,3
Jakub Skrzyniarz,POL,50,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.0,3
Lukas Schweighofer,AUT,29,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3
Pauli Mittún,FAR,61,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Nemanja Belos,AUT,23,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Jakub Sterba,CZE,14,RW,2,0,2,0,3,2,0,0,2,1,2,2,0,0,0,1,0,0,1,0,0,155.0,3
Zurab Abramishvili,GEO,30,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.0,3
Adi Mehmedcehajic,BIH,9,LW,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,132.0,3
Sergey Hernandez Ferrer,ESP,61,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,3
Adrian Figueras Trejo,ESP,17,LP,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,42.0,3
Marko Mamic,CRO,30,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,38.0,3
Edvin Omeragikj,MKD,2,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,12.0,3
Mateusz Kornecki,POL,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,3
Samir Benghanem,NED,13,LP,0,0,7,3,0,0,0,0,2,0,0,0,0,0,0,1,0,2,2,3,3,109.0,3
Niko Blaauw,NED,6,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14.0,3
Jonas Patzel,CZE,10,CB,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,1,17.0,3
Marin Šipic,CRO,53,LP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,34.0,3
Giorgi Arvelodi Dikhaminjia,GEO,71,RW,0,0,2,0,4,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,149.0,3
Igor Mandic,BIH,26,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,3
Milos Bozovic,MNE,24,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3
Jaroslav Trkovský,CZE,20,LB,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,88.0,3
Andrei Valeriu Dragan,ROU,30,CB,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,4,0,0,2,34.0,3
Kevin Maagerø Gulliksen,NOR,44,RW,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,69.0,3
Luka Peric,BIH,17,RW,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,83.0,3
Evangelos Arampatzis,GRE,38,RW,0,0,1,1,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,112.0,3
Angel Fernandez Perez,ESP,6,LW,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,88.0,3
Predrag Vejin,SRB,23,RB,0,0,0,3,0,0,1,2,0,1,0,0,2,1,0,1,0,0,0,1,0,63.0,3
Jakub Szyszko,POL,33,RW,0,0,1,0,1,3,0,0,1,0,1,2,0,0,0,1,0,1,2,0,0,131.0,3
Ionut Nistor Ionita,ROU,5,RW,3,1,3,0,2,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,145.0,3
Giorgi Areshidze,GEO,9,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3
Gabriel Setterblom,NOR,42,RB,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3
Theodoros Boskos,GRE,6,LB,0,0,0,0,0,0,2,0,1,0,0,0,5,7,0,1,0,4,1,0,4,60.0,3
Ilija Abutovic,SRB,11,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,26.0,3
Milos Orbovic,SRB,22,RB,0,0,0,0,0,0,2,0,0,0,0,0,1,3,0,1,0,2,0,0,2,53.0,3
Nils Lichtlein,GER,3,CB,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,25.0,3
Damian Przytula,POL,2,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,17.0,3
Marko Kizikj,MKD,20,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3
Lukas Zerbe,GER,17,RW,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,3
Vukasin Vorkapic,SRB,3,RW,0,0,0,0,2,3,0,0,4,0,0,0,1,0,0,1,0,1,2,0,2,72.0,3
Christoph Steinert,GER,44,RB,2,0,0,1,2,3,0,0,3,0,1,1,2,2,0,3,0,1,2,2,4,335.0,3
Martin Tomovski,MKD,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.0,3
Dominik Kuzmanovic,CRO,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,198.0,3
Erik Thorsteinsen Toft,NOR,13,LB,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,12.0,3
Miriani Gavashelishvili,GEO,34,LB,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,5,2,1,6,105.0,3
Kent Robin Tønnesen,NOR,15,RB,0,0,1,1,0,0,1,0,0,0,0,0,4,3,0,2,0,3,0,2,4,79.0,3
Odinn Thor Rikhardsson,ISL,2,RW,1,1,3,0,2,6,0,0,5,0,2,2,0,0,0,0,0,0,1,0,2,123.0,3
Nikola Matovic,MNE,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,3
Stanislav Kasparek,CZE,17,RB,0,0,1,0,0,0,1,1,0,0,0,0,6,8,0,3,0,1,0,0,1,53.0,3
Panagiotis Papantonopoulos,GRE,40,GK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.0,3
Christian O'Sullivan,NOR,24,CB,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8,6,0,4,161.0,3
Bartlomiej Bis,POL,8,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,86.0,3
Przemyslaw Urbaniak,POL,34,LW,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,2,0,0,1,0,2,70.0,3
Nikola Markoski,MKD,17,LP,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,77.0,3
Janko Bozovic,AUT,7,RB,0,0,1,0,0,0,1,1,0,0,3,1,5,6,0,1,0,2,0,0,2,95.0,3
Tadej Mazej,SLO,31,LW,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24.0,3
Leonard Grazioli,SUI,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,3
Irakli Gogoladze,GEO,15,RW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,3
David Nikabadze,GEO,87,GK,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,50.0,3
Kristian Skinstad Sæverås,NOR,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.0,3
Sabin Constantina,ROU,22,LW,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,36.0,3
Dejan Milosavljev,SRB,96,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110.0,3
Marius Sadoveac,ROU,18,RW,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,18.0,3
Vanja Ilic,SRB,21,LW,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,1,54.0,3
Goncalo Vieira,POR,34,CB,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,3
Vladimir Cupara,SRB,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.0,3
Luka Maros,SUI,20,LB,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,38.0,3
Sander Andreassen Øverjordet,NOR,7,CB,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,3,0,0,1,17.0,3
Stefan Gabriel Cumpanici,ROU,10,CB,0,0,2,2,0,1,0,1,0,2,1,1,2,2,0,1,0,5,2,0,4,71.0,3
Jakob Nigg,AUT,57,RW,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,38.0,3
Viktor Hallgrímsson,ISL,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,262.0,3
David Späth,GER,1,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100.0,3
Nemanja Ilic,SRB,19,LW,4,1,2,0,5,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0,0,105.0,3
Szabolcs Szöllösi,HUN,28,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Michael Kusio,SUI,13,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10.0,3
Constantin Möstl,AUT,98,GK,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,289.0,3
Bogdan Radivojevic,SRB,17,RW,1,0,1,0,3,3,0,0,1,0,0,0,1,1,0,0,0,3,2,0,0,100.0,3
Tobias Alexander Gustav Thulin,SWE,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163.0,3
Georgios Papavasilis,GRE,18,LW,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,71.0,3
Lucas Meister,SUI,3,LP,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,130.0,3
Mateo Maraš,CRO,20,RB,0,0,1,1,0,0,1,0,1,0,0,0,6,11,0,3,0,2,0,1,3,93.0,3
Kristóf Laszlo Palasics,HUN,32,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.0,3
Jorge Maqueda Peno,ESP,5,RB,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,1,1,1,0,78.0,3
Jonathan Edvardsson,SWE,28,CB,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,32.0,3
Joan Cañellas Reixach,ESP,21,LB,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,7,1,0,1,71.0,3
Nikola Portner,SUI,16,GK,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,152.0,3
Ralf Patrick Häusle,AUT,39,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.0,3
Sandro Darsania,GEO,21,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3
Ísak Jógvan Djurhuus Vedelsbøl,FAR,47,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3
Alec Smit,NED,27,RW,0,0,0,0,4,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,67.0,3
Andreas Palicka,SWE,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,303.0,3
Andreas Wolff,GER,33,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.0,3
Adrian Vladut Rotaru,ROU,13,LP,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,3
Samuel Zehnder,SUI,29,LW,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,96.0,3
Aleksandar Bakic,MNE,4,LW,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,3
Milos Vujovic,MNE,6,LW,5,1,3,2,3,0,0,0,2,1,0,0,0,1,0,2,0,2,1,0,3,155.0,3
Cédrie Tynowski,SUI,6,RW,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,137.0,3
Daniel Režnický,CZE,77,LP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3
Benjamin Buric,BIH,12,GK,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,75.0,3
Zurab Tsintsadze,GEO,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,122.0,3
Thomas Houtepen,NED,33,CB,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,1,52.0,3
Nikola Kosteski,MKD,26,LW,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,3
Jernej Drobez,SLO,92,LP,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,61.0,3
Johan a Plogv Hansen,DEN,26,RW,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.0,3
David Savrevski,MKD,79,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Petar Atanasijevikj,MKD,55,LW,0,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,97.0,3
Imanol Garciandia Alustiza,ESP,18,RB,0,0,1,1,0,0,0,0,0,0,4,1,4,3,0,0,0,4,0,1,0,56.0,3
Emil Nielsen,DEN,12,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,284.0,3
Harun Hodzic,BIH,40,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,3
Stiven Tobar Valencia,ISL,17,LW,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,93.0,3
Radu Cristian Ghita,ROU,31,RB,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,13.0,3
Zurab Gogava,GEO,24,RB,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,25.0,3
Miguel Sanchez-Migallon Naranjo,ESP,51,LW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3
Lovro Mihic,CRO,2,LW,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,81.0,3
Teitur Örn Einarsson,ISL,24,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3
Marko Majstorovic,BIH,35,LW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25.0,3
Mirko Radovic,MNE,13,RW,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,3
Samir Bellahcene,FRA,1,GK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,301.0,3
Charles Bolzinger,FRA,16,GK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57.0,3
Gonzalo Perez de Vargas Moreno,ESP,1,GK,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,140.0,3
Dragan Pechmalbec,SRB,46,LP,0,0,7,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,2,1,2,97.0,3
