Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Nejc Cehte,SLO,17,RB,0,0,9,2,0,0,5,1,1,0,0,0,4,10,0,2,0,7,2,0,5,277.0,0
Ómar Ingi Magnusson,ISL,14,RB,8,7,2,1,0,0,6,1,0,0,0,0,3,8,0,0,0,11,2,1,12,187.0,0
Tin Lucin,CRO,41,CB,0,0,2,8,0,0,4,1,0,0,1,1,5,11,0,5,0,11,0,0,7,125.0,0
Niclas Vest Kirkeløkke,DEN,3,RB,0,0,2,1,7,3,1,0,2,0,0,0,9,4,0,5,0,6,0,2,6,467.0,0
Eric Johansson,SWE,42,LB,0,0,3,0,0,0,1,3,1,0,0,0,5,12,0,0,0,15,1,3,5,101.0,0
Elias Ellefsen á Skipagøtu,FAR,71,CB,7,1,4,4,0,0,6,0,1,0,0,0,5,12,0,2,0,24,2,0,14,149.0,0
Oscar Bergendahl,SWE,32,LP,0,0,10,3,0,0,0,1,1,1,0,0,0,0,0,7,0,5,3,2,4,229.0,0
Janus Dadi Smarason,ISL,3,CB,0,0,2,3,0,0,5,0,0,0,0,0,5,4,0,0,0,7,2,0,4,89.0,0
Lazar Kukic,SRB,24,CB,0,0,2,3,0,0,6,1,0,0,0,0,4,2,0,0,0,6,2,0,8,83.0,0
Gøran Søgard Johannessen,NOR,23,LB,0,0,5,3,0,0,3,0,1,0,0,0,4,3,0,1,0,6,0,0,6,113.0,0
Jure Dolenec,SLO,11,RB,0,2,6,2,0,0,5,0,1,0,0,0,7,6,0,1,0,16,0,1,10,191.0,0
Christoph Steinert,GER,44,RB,2,0,0,1,2,3,0,0,3,0,1,1,2,2,0,3,0,1,2,2,4,335.0,0
Sebastian Heymann,GER,11,LB,0,0,2,0,0,0,5,2,2,0,0,0,12,15,0,6,0,13,3,2,8,175.0,0
Luís Frade,POR,82,LP,0,0,23,10,0,0,0,1,2,0,0,0,0,0,0,3,0,8,1,1,4,262.0,0
Kentin Mahé,FRA,14,CB,8,3,5,1,0,0,1,2,0,0,2,2,5,3,0,1,0,9,1,0,4,72.0,0
Zoltan Szita,HUN,30,LB,0,0,2,0,1,0,1,0,2,0,0,0,5,8,0,1,0,7,3,0,7,222.0,0
Magnus Saugstrup Jensen,DEN,15,LP,0,0,10,3,0,0,0,0,4,1,0,0,0,0,0,2,0,11,6,9,1,405.0,0
Christian O'Sullivan,NOR,24,CB,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,8,6,0,4,161.0,0
Elohim Prandi,FRA,8,LB,0,0,6,1,0,0,4,3,1,0,0,0,11,18,0,2,0,15,0,4,5,222.0,0
Simen Ulstad Lyse,NOR,43,LB,0,0,0,2,0,0,0,0,1,0,0,0,7,16,0,0,0,15,0,0,2,131.0,0
Szymon Sicko,POL,9,LB,1,0,8,1,0,0,1,0,0,0,0,0,9,10,0,0,0,8,2,0,6,104.0,0
Savvas Savvas,GRE,77,LB,0,2,0,4,0,0,0,0,1,0,0,0,7,8,0,0,0,3,0,0,6,94.0,0
Stefan Gabriel Cumpanici,ROU,10,CB,0,0,2,2,0,1,0,1,0,2,1,1,2,2,0,1,0,5,2,0,4,71.0,0
Salvador Salvador,POR,31,LB,0,0,2,4,0,0,1,0,4,1,5,5,2,6,0,4,0,10,6,1,3,239.0,0
Branko Vujovic,MNE,11,RB,0,0,1,1,2,0,0,1,1,0,1,2,10,9,0,1,0,5,2,0,7,119.0,0
Max Darj,SWE,5,LP,0,0,20,4,0,0,0,0,2,0,0,0,0,0,0,5,0,4,2,6,2,295.0,0
Lukas Lindhard Jørgensen,DEN,25,LP,0,0,16,7,0,0,0,0,4,0,0,0,0,0,0,1,0,3,1,1,3,152.0,0
Lukas Herburger,AUT,26,LP,0,0,3,0,0,0,0,1,2,2,3,0,0,0,0,6,0,0,2,4,0,228.0,0
Dean Bombac,SLO,44,CB,3,1,3,4,0,0,1,1,0,0,0,0,3,8,0,0,0,15,0,0,11,237.0,0
Haukur Thrastarson,ISL,25,CB,0,0,5,1,0,0,2,0,0,0,0,0,3,10,0,0,0,8,1,1,4,68.0,0
Igor Karacic,CRO,18,CB,0,0,3,3,1,0,7,1,0,0,0,0,8,8,0,0,0,9,0,1,10,145.0,0
Gergö Fazekas,HUN,24,CB,0,0,2,2,0,0,7,2,0,0,0,0,9,2,0,1,0,13,2,0,7,157.0,0
Irakli Kbilashvili,GEO,10,CB,0,0,3,0,0,0,0,2,2,0,0,0,1,6,0,1,0,10,1,1,13,122.0,0
Filip Kuzmanovski,MKD,18,CB,0,2,0,1,0,0,3,0,0,2,0,0,5,6,0,0,0,17,0,0,13,93.0,0
Gábor Ancsin,HUN,33,RB,0,0,4,1,0,1,3,1,0,0,0,0,17,21,0,4,0,10,0,1,8,215.0,0
Aron Pálmarsson,ISL,4,LB,0,0,5,3,0,0,2,1,2,0,1,1,15,13,0,2,0,21,5,0,6,242.0,0
Lars Kooij,NED,15,LP,0,0,18,7,0,0,0,0,0,1,0,1,0,0,0,4,0,4,2,3,5,209.0,0
Demis Cosmin Grigoras,ROU,14,RB,0,0,5,3,0,0,3,0,0,0,0,0,3,9,0,0,0,5,1,0,3,76.0,0
Mikkel Hansen,DEN,24,LB,26,3,3,0,0,0,1,2,0,0,0,0,5,9,0,0,0,14,0,0,4,97.0,0
Renars Uscins,GER,23,RB,0,0,4,3,0,0,7,3,1,0,0,0,5,10,0,0,0,10,0,0,11,154.0,0
Vuko Borozan,MNE,87,LB,0,0,2,3,0,0,2,1,1,0,0,0,12,15,0,1,0,7,3,0,6,111.0,0
Giorgi Tskhovrebadze,GEO,11,RB,7,3,1,0,0,0,1,1,0,0,1,1,11,15,0,0,0,3,2,0,7,136.0,0
Lenny Rubin,SUI,4,LB,0,0,0,0,0,0,2,0,1,1,0,0,4,12,0,1,0,5,2,2,6,117.0,0
Daniel Stanciuc,ROU,4,LB,0,0,4,1,0,0,3,3,0,0,0,0,0,1,0,0,0,11,0,0,6,105.0,0
Miha Zarabec,SLO,23,CB,1,0,7,1,1,0,7,3,1,0,1,1,4,4,0,0,0,15,1,1,11,176.0,0
Boris Zivkovic,AUT,30,RB,0,0,2,6,0,0,4,3,0,0,5,1,4,8,0,0,0,15,0,1,12,179.0,0
Miguel Martins,POR,10,CB,0,0,3,4,0,0,2,2,0,0,0,0,9,9,0,1,0,10,0,0,12,158.0,0
Viggó Kristjánsson,ISL,7,RB,10,3,2,2,0,0,5,0,4,0,3,3,5,8,0,2,0,13,0,0,7,202.0,0
Michael Damgaard Nielsen,DEN,27,LB,0,0,3,6,0,0,4,1,0,0,0,0,10,11,0,0,0,3,0,0,4,95.0,0
Manuel Zehnder,SUI,8,LB,1,1,2,1,0,0,4,2,0,0,1,2,5,7,0,0,0,4,1,0,5,97.0,0
Zvonimir Srna,CRO,58,LB,0,0,5,0,0,0,2,0,3,0,0,2,10,12,1,5,0,19,1,3,16,238.0,0
Ivan Martinovic,CRO,51,RB,0,0,0,0,0,0,8,0,0,0,2,2,0,2,0,0,0,4,1,0,2,68.0,0
Magnus Gullerud,NOR,21,LP,0,0,19,7,0,0,0,0,1,0,1,1,0,0,0,4,0,2,2,3,2,190.0,0
Adrián Sipos,HUN,2,LP,0,0,2,3,0,0,0,0,2,0,0,0,0,0,1,8,0,2,3,9,1,233.0,0
Achilleas Toskas,GRE,15,RB,0,0,0,1,0,0,2,0,0,0,0,0,8,8,0,0,0,4,0,0,8,94.0,0
Luka Karabatic,FRA,22,LP,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,4,0,4,2,5,3,266.0,0
Bence Bánhidi,HUN,27,LP,0,0,29,11,1,0,2,0,0,0,0,0,0,0,1,3,0,11,0,1,7,256.0,0
Jonathan Carlsbogard,SWE,2,LB,0,0,7,0,0,0,8,2,0,0,1,1,3,8,0,2,0,11,1,5,6,330.0,0
