Name,Team,No,Position,7mPGoals,7mPMissed,6mCGoals,6mCMissed,WingGoals,WingMissed,BTGoals,BTMissed,FBGoals,FBMissed,FTOGoals,FTOMissed,9mGoals,9mMissed,RC,2M,2+2,AS,ST,BS,TO,Time,Cluster
Aron Pálmarsson,ISL,4,LB,0,0,5,3,0,0,2,1,2,0,1,1,15,13,0,2,0,21,5,0,6,242.0,0
Lars Kooij,NED,15,LP,0,0,18,7,0,0,0,0,0,1,0,1,0,0,0,4,0,4,2,3,5,209.0,0
Renars Uscins,GER,23,RB,0,0,4,3,0,0,7,3,1,0,0,0,5,10,0,0,0,10,0,0,11,154.0,0
Vuko Borozan,MNE,87,LB,0,0,2,3,0,0,2,1,1,0,0,0,12,15,0,1,0,7,3,0,6,111.0,0
Giorgi Tskhovrebadze,GEO,11,RB,7,3,1,0,0,0,1,1,0,0,1,1,11,15,0,0,0,3,2,0,7,136.0,0
Miha Zarabec,SLO,23,CB,1,0,7,1,1,0,7,3,1,0,1,1,4,4,0,0,0,15,1,1,11,176.0,0
Boris Zivkovic,AUT,30,RB,0,0,2,6,0,0,4,3,0,0,5,1,4,8,0,0,0,15,0,1,12,179.0,0
Miguel Martins,POR,10,CB,0,0,3,4,0,0,2,2,0,0,0,0,9,9,0,1,0,10,0,0,12,158.0,0
Viggó Kristjánsson,ISL,7,RB,10,3,2,2,0,0,5,0,4,0,3,3,5,8,0,2,0,13,0,0,7,202.0,0
Zvonimir Srna,CRO,58,LB,0,0,5,0,0,0,2,0,3,0,0,2,10,12,1,5,0,19,1,3,16,238.0,0
Ludovic Fabregas,FRA,23,LP,0,0,37,5,0,0,0,0,5,0,2,2,0,1,1,7,0,13,3,5,2,354.0,0
Bence Bánhidi,HUN,27,LP,0,0,29,11,1,0,2,0,0,0,0,0,0,0,1,3,0,11,0,1,7,256.0,0
Jonathan Carlsbogard,SWE,2,LB,0,0,7,0,0,0,8,2,0,0,1,1,3,8,0,2,0,11,1,5,6,330.0,0
